# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.8414423613519606,2.5664751613964563,2.996429480340657,-0.027379594351109014,1.1578466401561556,0.75,0.003617822893700675,0.0,0.240489252488012,0.0
 2.853610463008759,2.580619479240388,2.9964234436792396,-0.024453296679467402,1.1669727163987544,0.75,0.00362018506627866,0.0,0.24254625392419438,0.0
 2.8657289911143318,2.5948165419229534,2.9964181128237155,-0.021513993084385685,1.1760616124779342,0.7500000000000183,0.003623874652765983,0.0,0.24468773264757704,0.0
 2.877797819409604,2.6090648480721397,2.996413497101916,-0.01856089885310263,1.1851132336993884,0.7500000000000092,0.003628873491678638,0.0,0.24691459361988585,0.0
 2.8898168208182424,2.623362896315932,2.996409605841672,-0.015593232004571808,1.1941274847558672,0.7499999999999908,0.0036351695699857675,0.0,0.24922783671275694,0.0
 2.9017858674380004,2.6377091852823153,2.9964064483708146,-0.0126102124080154,1.2031042697206855,0.7499999999999907,0.0036427489905047176,0.0,0.25162855451744454,0.0
 2.9137048305319673,2.6521022135992762,2.996404034017176,-0.009611060953333741,1.212043492041161,0.7500000000000187,0.003651603728603714,0.0,0.25411793460182086,0.0
 2.925573580519719,2.6665404798948,2.9964023721085855,-0.0065949987201409,1.2209450545319749,0.7500000000000188,0.0036617212916425774,0.0,0.2566972614639842,0.0
 2.937391986968368,2.681022482796872,2.996401471972876,-0.003561246149904451,1.2298088593684615,0.75,0.003673096164776953,0.0,0.25936791357319233,0.0
 2.9491599185835082,2.6955467209334776,2.9964013429378777,-0.0005090222798134653,1.2386348080798169,0.75,0.0036857245410507403,0.0,0.2621313695454754,0.0
 2.960877243200058,2.7101116929326037,2.9964019943314226,0.0025624560693315985,1.247422801542229,0.75,0.0036996030448905636,0.0,0.26498920508240426,0.0
 2.9725438277729843,2.724715897422235,2.9964034354813407,0.005653975041338023,1.2561727399719238,0.7499999999999905,0.003714728741260663,0.0,0.2679430993480214,0.0
 2.984159538367925,2.7393578330303576,2.9964056757154647,0.008766324539276057,1.2648845229181294,0.7500000000000095,0.003731103868514512,0.0,0.2709948310162731,0.0
 2.9957242401516875,2.754035998384957,2.9964087243616246,0.011900298944920385,1.2735580492559513,0.75,0.0037487285708513595,0.0,0.2741462868562239,0.0
